timestamp,total_value,cash,returns,regime,pos_SPY,val_SPY
2023-10-30,887297.5916200904,3968.3557984867366,0.0,bear,2125.4824125258156,883329.2358216037
2023-10-31,892845.1007167827,3968.3557984867366,0.006252140374418558,bull,2125.4824125258156,888876.744918296
2023-10-31,892845.1007167827,3968.3557984867366,0.0,bull,2125.4824125258156,888876.744918296
2023-11-01,902324.752276648,3968.3557984867366,0.010617352945381997,transition,2125.4824125258156,898356.3964781612
2023-11-01,902324.752276648,3968.3557984867366,0.0,transition,2125.4824125258156,898356.3964781612
2023-11-02,919541.159818107,3968.3557984867366,0.01908005681770394,bear,2125.4824125258156,915572.8040196203
2023-11-03,927894.3056993335,3968.3557984867366,0.009084036959127356,bull,2125.4824125258156,923925.9499008468
2023-11-06,930019.7881118594,3968.3557984867366,0.002290651423842797,bull,2125.4824125258156,926051.4323133726
2023-11-07,932655.3863033913,3968.3557984867366,0.0028339162512690075,bull,2125.4824125258156,928687.0305049046
2023-11-08,933335.5406753996,3968.3557984867366,0.0007292665458182765,bull,2125.4824125258156,929367.1848769129
2023-11-09,926087.6456486866,3968.3557984867366,-0.007765583448657871,bull,2125.4824125258156,922119.2898501998
2023-11-10,940477.1615814863,3968.3557984867366,0.015537963388681764,bear,2125.4824125258156,936508.8057829996
2023-11-13,939584.4589682255,3968.3557984867366,-0.0009492017985420083,bull,2125.4824125258156,935616.1031697388
2023-11-14,957736.078771196,3968.3557984867366,0.019318773985366952,bear,2125.4824125258156,953767.7229727092
2023-11-15,959755.2870630955,3968.3557984867366,0.0021083139046930693,bull,2125.4824125258156,955786.9312646087
2023-11-16,960924.3023899847,3968.3557984867366,0.001218034787249241,bull,2125.4824125258156,956955.946591498
2023-11-17,962114.5725409992,3968.3557984867366,0.0012386721285475165,bull,2125.4824125258156,958146.2167425124
2023-11-20,969489.9965124637,3968.3557984867366,0.007665847895833856,bull,2125.4824125258156,965521.6407139769
2023-11-21,967385.7689240631,3968.3557984867366,-0.0021704479633313494,bull,2125.4824125258156,963417.4131255763
2023-11-22,971105.3631459833,3968.3557984867366,0.003844995803543,bull,2125.4824125258156,967137.0073474966
2023-11-24,971700.4982214905,3968.3557984867366,0.0006128429499958956,bull,2125.4824125258156,967732.1424230038
2023-11-27,969957.6026432194,3968.3557984867366,-0.0017936551246615186,bull,2125.4824125258156,965989.2468447327
2023-11-28,970914.069728856,3968.3557984867366,0.0009860916425935666,bull,2125.4824125258156,966945.7139303692
2023-11-29,970233.9153568478,3968.3557984867366,-0.0007005299369058609,bull,2125.4824125258156,966265.5595583611
2023-11-30,974038.5288752689,3968.3557984867366,0.003921336348072055,bull,2125.4824125258156,970070.1730767821
2023-12-01,979777.3313890888,3968.3557984867366,0.00589176130480848,bull,2125.4824125258156,975808.975590602
2023-12-04,974654.9187749014,3968.3557984867366,-0.0052281395477123275,bull,2125.4824125258156,970686.5629764147
2023-12-05,974463.6253577742,3968.3557984867366,-0.00019626784151222296,bull,2125.4824125258156,970495.2695592875
2023-12-06,970552.7377187266,3968.3557984867366,-0.004013374678415211,bull,2125.4824125258156,966584.3819202399
2023-12-07,977928.1616901912,3968.3557984867366,0.007599199595068349,bull,2125.4824125258156,973959.8058917045
2023-12-08,982115.362042867,3968.3557984867366,0.004281705463353102,bull,2125.4824125258156,978147.0062443803
2023-12-11,985919.9755612883,3968.3557984867366,0.0038738967594473318,bull,2125.4824125258156,981951.6197628016
2023-12-12,990404.7434517178,3968.3557984867366,0.004548815321320857,bull,2125.4824125258156,986436.387653231
2023-12-13,1004007.830891883,3968.3557984867366,0.013734877109691847,bear,2125.4824125258156,1000039.4750933963
2023-12-14,1007217.309334797,3968.3557984867366,0.003196666743189559,bull,2125.4824125258156,1003248.9535363102
2023-12-15,1001521.0164692277,3968.3557984867366,-0.005655475549096031,bull,2125.4824125258156,997552.660670741
2023-12-18,1007132.290038296,3968.3557984867366,0.005602751691472566,bull,2125.4824125258156,1003163.9342398093
2023-12-19,1013232.4245622449,3968.3557984867366,0.00605693470886226,bull,2125.4824125258156,1009264.0687637582
2023-12-20,999246.7502878251,3968.3557984867366,-0.013803026764034056,bear,2125.4824125258156,995278.3944893384
2023-12-21,1008683.8921994397,3968.3557984867366,0.009444255794573538,transition,2125.4824125258156,1004715.536400953
2023-12-22,1010703.1004913392,3968.3557984867366,0.0020018246623296787,bull,2125.4824125258156,1006734.7446928525
2023-12-26,1014954.0653163908,3968.3557984867366,0.00420594813945367,bull,2125.4824125258156,1010985.7095179041
2023-12-27,1016781.9801911631,3968.3557984867366,0.0018009828594582691,bull,2125.4824125258156,1012813.6243926764
2023-12-28,1017164.5670254177,3968.3557984867366,0.00037627224096027824,bull,2125.4824125258156,1013196.211226931
2023-12-29,1014231.4012961321,3968.3557984867366,-0.002883668802840112,bull,2125.4824125258156,1010263.0454976454
2024-01-02,1008577.6180788134,3968.3557984867366,-0.005574450968579242,bull,2125.4824125258156,1004609.2622803267
2024-01-03,1000373.2559664638,3968.3557984867366,-0.008134586734115374,bull,2125.4824125258156,996404.9001679771
2024-01-04,997163.7775235497,3968.3557984867366,-0.003208280932913783,bull,2125.4824125258156,993195.421725063
2024-01-04,997163.7775235497,3968.3557984867366,0.0,bull,2125.4824125258156,993195.421725063
2024-01-05,998524.0862675664,3968.3557984867366,0.001364177855913503,bull,2125.4824125258156,994555.7304690797
